id,title,title_japanese,type,source,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,rating,duration,year,season,genres,studios,image_url,synopsis
2334,Anime Sanjuushi: Aramis no Bouken,アニメ三銃士　アラミスの冒険,Movie,Novel,1,Finished Airing,1989-03-11T00:00:00+00:00,,6.5,661,7829,12888,1919,1,G - All Ages,45 min,,,"Adventure, Romance",Gallop,https://cdn.myanimelist.net/images/anime/6/2601.jpg,"Aramis fell off her horse and received the aid of a man named Francois. They fell in love with each other at first sight and spent their time happily for a while. Francois was killed by Manson and the Ironmask's people, so Aramis swore revenge. Then she went to Paris to be a musketeer.

1 year after the end of TV series, D'Artagnan had a drink with 3 musketeers and found that Jussac and the Cardinal's Guards harrassed a woman in a tavern in Paris. Of couse, they fought Jussac and the Cardinal's "
2335,Kenyuu Densetsu Yaiba,剣勇伝説ＹＡＩＢＡ,TV,Manga,52,Finished Airing,1993-04-09T00:00:00+00:00,1994-04-01T00:00:00+00:00,7.16,4713,3932,6965,11256,41,PG-13 - Teens 13 or older,22 min per ep,1993,spring,Adventure,Pastel,https://cdn.myanimelist.net/images/anime/1689/156444.jpg,"Kurogane Yaiba is a boy who doesn't want to become what any regular kid would: A samurai. That's why he undergoes a hard training with his father, knowing only the forest as his world. Then, one day, he is sent to Japan, where he has to deal with a whole new civilized reality, meeting the Mine family, the evil Onimaru and even the legendary Musashi, having lots of dangerous adventures, becoming stronger everyday.

(Source: ANN, edited)"
2336,Hikaru no Go: New Year Special,ヒカルの碁 お正月スペシャル,Special,Manga,1,Finished Airing,2002-01-01T00:00:00+00:00,,7.26,4929,3322,7326,10001,3,G - All Ages,24 min,,,"Comedy, Supernatural",Studio Pierrot,https://cdn.myanimelist.net/images/anime/11/60751.jpg,New year special. Summary recap. This episode should be seen between episodes 12 and 13.
2337,Tetsujin 28-gou (2004),鉄人２８号 (2004),TV,Manga,26,Finished Airing,2004-04-08T00:00:00+00:00,2004-09-30T00:00:00+00:00,7.45,1617,2386,8409,7060,49,G - All Ages,25 min per ep,2004,spring,"Adventure, Drama, Sci-Fi",Palm Studio,https://cdn.myanimelist.net/images/anime/13/53585.jpg,"In post-WWII Japan, Prof. Shikishima has built up Shikishima Industries to be a technological powerhouse, working on developing robots. However, at the heart of their success lurks a dark secret from the war, something that cost the life of Prof. Kaneda, the mentor of Prof. Shikishima. Now Kaneda's son, Shoutarou, is about to learn the truth, and it will change him forever. 

(Source: ANN)"
2338,Youjuu Kyoushitsu,妖獣教室,OVA,Manga,6,Finished Airing,1990-05-25T00:00:00+00:00,1994-05-27T00:00:00+00:00,5.3,815,,11563,2822,4,Rx - Hentai,45 min per ep,,,"Horror, Supernatural, Hentai",Ashi Productions,https://cdn.myanimelist.net/images/anime/12/13156.jpg,"Demons take multiple forms, in this case there's one thats the mightest of all and has to be satisfied with the flesh of woman. He searches for his preys in the form of a woman, so they won't be feared. 

(Source: ANN)"
2339,Youjuu Kyoushitsu Gaiden,妖獣教室外伝,OVA,Manga,4,Finished Airing,1995-11-17T00:00:00+00:00,1996-09-13T00:00:00+00:00,5.31,611,,12458,2186,2,Rx - Hentai,30 min per ep,,,"Horror, Supernatural, Hentai",Triple X,https://cdn.myanimelist.net/images/anime/4/25887.jpg,"From the radioactive emptiness of space comes the Demon Beast! A hideous alien monster, the Beast shares a psychic link with the beautiful Earth woman, Kayo. Bound by a forbidden past and a horrifying erotic encounter, she is destined to lure the Beast back to a helpless Earth. Her tortured soul cries out across dimensions, calling the Demon Beast to begin his reign of bloodlust, carnage, and terror!

(Source: AniDB)"
2340,Gedou Gakuen,外道学園,OVA,Manga,5,Finished Airing,1994-10-21T00:00:00+00:00,1996-06-28T00:00:00+00:00,5.58,753,,11868,2590,11,Rx - Hentai,40 min per ep,,,"Supernatural, Hentai",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/1441/113079.jpg,"During an archeological expedition to a forbidden Himalayan temple, 19-year-old Masao Sera stumbled upon a bloody, sacrificial rite designed to throw open the Gates of Hell. Meanwhile, a dark force has descend upon Masao's college. Fights, gang violence and rape are the order of the day. But now, some of the gangs have started to develop supernatural powers and unholy appetites. As demonic entities battle for control of the campus, the conflict threatens to grow into armageddon when Masao myster"
2341,Choujin Densetsu Urotsukidouji,超神伝説 うろつき童子,OVA,Manga,3,Finished Airing,1987-01-21T00:00:00+00:00,1989-04-10T00:00:00+00:00,6.06,5142,,5944,16766,91,Rx - Hentai,48 min per ep,,,"Action, Drama, Fantasy, Hentai",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/1109/111849.jpg,"According to an ancient legend, every three thousand years, a being known as the Ultra God is reborn—bringing harmony to the human, demon, and man-beast realms. Amanojaku, a man from the man-beast realm, has been searching for the Ultra God for hundreds of years, eager to witness the era of prosperity that the being will usher in. 

When Amanojaku's search leads him to Tatsuo Nagumo, a young high schooler enamored with chasing girls, it seems unlikely that the clueless student is really the fabl"
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,真・超神伝説 うろつき童子・魔胎伝,OVA,Manga,2,Finished Airing,1990-12-01T00:00:00+00:00,1991-04-10T00:00:00+00:00,5.67,1101,,11191,3116,5,Rx - Hentai,47 min per ep,,,"Fantasy, Horror, Sci-Fi, Hentai",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/10/13292.jpg,"Nazi Germany, 1944: As American bombers soar towards Berlin, a revolting Satanic rite takes place below—Hitler and his minions are using the monstrous Nazi Death Rape Machine to render the dimensional boundaries separating the Human World from the World of Man-Beasts and the World of Monster Demons. Dr. Munhihausen Sr.'s life work is about to come to fruition—the conjuring of the Overfiend!

Cut to modern day Tokyo—Munhihausen Jr. searches for a monster with strength enough to conquer the omnipo"
2343,Choujin Densetsu Urotsukidouji: Mirai-hen,超神伝説うろつき童子 未来篇,OVA,Manga,4,Finished Airing,1992-10-01T00:00:00+00:00,1993-08-21T00:00:00+00:00,5.65,1713,,9790,4717,7,Rx - Hentai,48 min per ep,,,"Fantasy, Horror, Sci-Fi, Hentai",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/13/6035.jpg,"Twenty-five years ago, the world was annihilated. With the coming of the Overfiend, God of all Gods, the human, demon, and beast realms collapsed together in chaos. With the promise that he would be born in 100 years to re-create his failed world, the Overfiend settled back to sleep within his mother's womb.

But something has gone terribly wrong...

Now the Overfiend is born prematurely and awaits the coming of his natural the enemy, the Lord of Chaos. His only hope for survival are Amano Jyaku"
2344,Choujin Densetsu Urotsukidouji: Inferno Road,超神伝説うろつき童子 放浪篇[インフェルノ·ロード],OVA,Manga,3,Finished Airing,1993-12-21T00:00:00+00:00,1995-05-20T00:00:00+00:00,5.4,1188,,10847,3425,4,Rx - Hentai,43 min per ep,,,"Fantasy, Horror, Sci-Fi, Hentai",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/12/10943.jpg,"Directly following the conclusion of Urotsukidoji III, the survivors of the Azuma kingdom genocide travel aboard a futuristic tank with Osaka as the destination. There, they plan to face both the Overfiend and their own fates as well. Along they way, the stumble upon a civilization beyond imagination, where children cruely rule over the adults. It is up to Amano Jyaku to save his friends from this sinister land and its evil ruler, Ellis. Shortly after their encounter, Sui Kaka Ju's sister Yoenhi"
2345,Choujin Densetsu Urotsukidouji 5: Kanketsu-hen,超神伝説うろつき童子 完結篇,OVA,Manga,1,Finished Airing,1996-12-28T00:00:00+00:00,,5.26,1005,,11266,3043,1,Rx - Hentai,51 min,,,"Fantasy, Horror, Hentai",Phoenix Entertainment,https://cdn.myanimelist.net/images/anime/8/11745.jpg,"Only one episode of this was partially completed, the released version containing numerous examples of animation that is missing in-between frames. The story as such concerned the arrival of the real Chojin as he/she (a hermaphrodite) makes moves to wipe out all life on Earth.

Interestingly, the setup for the show was far more heavily connected with the first two, more popular, chapters in the Urotsukidoji saga, with appearances by Nagumo and Akemi (unseen since the early episodes of Part III),"
2346,Koroshiya 1 The Animation: Episode 0,殺し屋１ THE ANIMATION EPISODE 0,OVA,Manga,1,Finished Airing,2002-09-27T00:00:00+00:00,,5.67,5528,12529,6732,12242,38,R+ - Mild Nudity,45 min,,,"Action, Avant Garde, Drama, Horror, Suspense",AIC,https://cdn.myanimelist.net/images/anime/11/34131.jpg,"A masochistic mobster meets his match in the dark streets of Tokyo. His nemesis, Ichi, is a psychopathic killer with an unrelenting thirst for bloodshed. A horrifying secret burns in his mind, and his hands deal death without mercy. At last, the shrouds of mystery are parted to reveal the origin of the monster. The city will know its greatest fear at the unveiling of Ichi the Killer. 

(Source: ANN)"
2348,Shitai wo Arau The Animation,肢体を洗う THE ANIMATION,OVA,Visual novel,3,Finished Airing,2003-06-27T00:00:00+00:00,2004-01-23T00:00:00+00:00,5.39,1222,,10844,3426,9,Rx - Hentai,30 min per ep,,,Hentai,ORADA COMPANY,https://cdn.myanimelist.net/images/anime/4/7405.jpg,"The dream of Seiji Yasaka, a ronin, is to become a doctor, something which he wants so badly to fulfill that he joins a hospital as a part-time corpse washer. He falls in love with Nurse Yuuki Midou, but Chigusa Tsuyusaki, the hospital's deputy director, wants him for her own. Everything goes well until suddenly he realizes that all of the nurses are in fact dead bodies—part of a project to bring them back to life—and then he finds out that he is also already one of the walking dead. With the wa"
2349,Bondage Game: Shinsou no Reijou-tachi,ボンデージ・ゲーム -深窓の隷嬢達-,OVA,Visual novel,2,Finished Airing,2003-04-25T00:00:00+00:00,2004-08-22T00:00:00+00:00,5.11,4313,,7213,10400,71,Rx - Hentai,30 min per ep,,,"Suspense, Hentai",ORADA COMPANY,https://cdn.myanimelist.net/images/anime/4/41505.jpg,"Yuu is a girl who has lost her memories. She is mailed into a sadistic house of bondage where she and others are forced (or not) to serve their master, Renji, but there are serious consequences for those who fail."
2350,Ail Maniax: Inma Seifukugari & Majogari no Yoru ni,アイルMANIAX～淫魔制服狩り＆魔女狩りの夜に～,OVA,Visual novel,3,Finished Airing,2001-08-24T00:00:00+00:00,2002-03-22T00:00:00+00:00,5.27,1248,,10286,4083,9,Rx - Hentai,31 min per ep,,,Hentai,PP Project,https://cdn.myanimelist.net/images/anime/1827/115998.jpg,"A demon is playing the ""hunt down the woman and molest her in any way humanly and inhumanly possible"" game. However, there is more to that demon than meets the eye. Will the true face of the demon be revealed?"
2351,Pigeon Blood,ピジョンブラッド,OVA,Visual novel,2,Finished Airing,2003-11-28T00:00:00+00:00,2004-03-26T00:00:00+00:00,5.34,2132,,9163,5694,16,Rx - Hentai,30 min per ep,,,Hentai,AT-2,https://cdn.myanimelist.net/images/anime/1405/116362.jpg,"Pigeon Blood tells the story of a guy who lost his memory and for some reason is the ""master"" of a mansion full of sex slaves. Some other day, the main guy is intercepted by a cute girl who surprisingly asks him to let her be his slave, and she'll do whatever for him. Based on a game by Abogado Powers.

(Source: ANN)"
2352,Daiakuji: The Xena Buster,大悪司,OVA,Visual novel,6,Finished Airing,2003-11-27T00:00:00+00:00,2005-05-27T00:00:00+00:00,6.63,3424,,7747,8680,35,Rx - Hentai,29 min per ep,,,Hentai,Shinkuukan,https://cdn.myanimelist.net/images/anime/10/4495.jpg,"Yamamoto Akuji noticed that the world is a totally different place after his release from prison. He experiences Osaka as something very new and strange after he got out of prison. During his imprisonment, the hierarchal structure flipped upside down, making it a world where the women dominated over men. Militia, churches, businesses and private businesses are operated by a female figure. Men were powerless, being controlled and enslaved by the women in Osaka. Being angered by the situation, Aku"
2353,Daiakuji: The Xena Buster Specials,大悪司,OVA,Visual novel,2,Finished Airing,2003-08-28T00:00:00+00:00,2005-05-27T00:00:00+00:00,6.54,1756,,10193,4180,3,Rx - Hentai,22 min per ep,,,Hentai,Shinkuukan,https://cdn.myanimelist.net/images/anime/12/4513.jpg,Specials of the Daiakuji: The Xena Buster series.
2354,Devilman: Tanjou-hen,デビルマン 誕生編,OVA,Manga,1,Finished Airing,1987-11-01T00:00:00+00:00,,7.19,18634,3739,4305,36453,372,R+ - Mild Nudity,50 min,,,"Horror, Sci-Fi, Supernatural",Oh! Production,https://cdn.myanimelist.net/images/anime/1549/137672.jpg,"Akira Fudou leads the life of a typical high school student. After a chance encounter with school bullies, he is rescued by his childhood friend Ryou Asuka. Ryou and Akira catch up over the course of an afternoon that ends with them crashing a party at a nightclub. Initially uncomfortable with the environment, Akira is shocked when violence provokes some of the club's partygoers to transform into demonic monsters. He and Ryou are only saved from the encounter thanks to the intervention of a grea"
2355,Devilman: Youchou Sirene-hen,デビルマン 妖鳥シレーヌ編,OVA,Manga,1,Finished Airing,1990-02-25T00:00:00+00:00,,7.08,14711,4377,4906,27207,154,R+ - Mild Nudity,57 min,,,"Horror, Sci-Fi, Supernatural",Oh! Production,https://cdn.myanimelist.net/images/anime/1362/106934.jpg,"After Akira Fudou fused with the demon Amon to become the being known as Devilman, he has struggled with striking a balance between his human heart and his new violent tendencies. However, as other demons become aware of him and wreak havoc on the lives of those he cares about, Akira has little choice but to fight them tooth and nail. As he fights Jinmen, a turtlelike demon with living human faces embedded in his shell; and Sirene, a fearsome winged demon, Akira must use every scrap of his stren"
